UserID,Gender,Age,Occupation,Zip-Code
5679,Male,35-44,2,33020
5680,Male,50-55,20,94117
5681,Female,25-34,7,92122
5682,Male,18-24,0,23455-4959
5683,Female,18-24,9,94538
5684,Male,18-24,16,94110
5685,Male,25-34,17,94117
5686,Male,56+,16,60610
5687,Female,<18,0,55403
5688,Female,18-24,4,78666
5689,Male,25-34,0,84119
5690,Male,18-24,4,78666
5691,Male,35-44,14,66013
5692,Female,25-34,7,29615
5693,Female,25-34,4,90034
5694,Female,25-34,12,90640
5695,Female,35-44,3,21221
5696,Female,25-34,14,97367
5697,Male,25-34,0,95826
5698,Male,35-44,14,55418
5699,Male,35-44,15,94706
5700,Female,18-24,14,55426
5701,Male,25-34,7,55311
5702,Male,18-24,0,90034
5703,Male,56+,1,14068
5704,Female,18-24,4,90024
5705,Female,18-24,4,90024
5706,Male,18-24,17,08550
5707,Male,25-34,12,01060
5708,Male,35-44,1,90034
5709,Male,18-24,4,90024
5710,Male,25-34,15,90034
5711,Male,25-34,7,47714
5712,Male,35-44,1,90024
5713,Female,50-55,7,91362
5714,Male,35-44,2,96753
5715,Male,18-24,4,90024
5716,Male,<18,10,03756
5717,Male,25-34,0,03766
5718,Female,35-44,14,38018
5719,Male,56+,7,21773
5720,Male,25-34,0,60610
5721,Male,45-49,11,90046
5722,Male,25-34,20,48103
5723,Male,18-24,12,55057
5724,Male,25-34,15,94102
5725,Male,18-24,2,10018
5726,Male,25-34,1,77845
5727,Male,25-34,4,92843
5728,Female,35-44,20,09824
5729,Male,18-24,10,99016
5730,Male,18-24,0,94111
5731,Female,25-34,11,10022
5732,Female,25-34,11,02111
5733,Male,25-34,4,48109
5734,Female,25-34,14,10022
5735,Male,25-34,6,19342
5736,Male,25-34,1,08904
5737,Male,45-49,15,93555
5738,Male,25-34,12,55406
5739,Male,25-34,7,90212
5740,Male,25-34,1,60613
5741,Male,50-55,13,60622
5742,Female,25-34,12,20850
5743,Female,35-44,0,55442
5744,Female,25-34,4,66044
5745,Female,18-24,4,90024
5746,Male,18-24,15,94061
5747,Male,25-34,0,03755
5748,Male,25-34,0,92155
5749,Male,25-34,2,94117
5750,Male,18-24,1,04101
5751,Female,<18,0,14167
5752,Female,56+,0,14850
5753,Male,18-24,17,78758
5754,Female,18-24,1,60640
5755,Female,35-44,2,78744
5756,Female,<18,10,98110
5757,Male,<18,10,05667
5758,Female,50-55,1,29642
5759,Female,25-34,1,08904
5760,Male,18-24,12,10549
5761,Male,25-34,20,90048
5762,Female,35-44,6,55125
5763,Female,25-34,1,08904
5764,Female,50-55,12,77098
5765,Male,25-34,11,44515
5766,Male,56+,14,96744
5767,Male,25-34,2,75287
5768,Female,<18,7,20852
5769,Male,45-49,14,05602
5770,Male,25-34,0,80231
5771,Male,25-34,7,95616
5772,Male,35-44,7,16365
5773,Male,25-34,6,89123
5774,Male,18-24,4,94118
5775,Male,25-34,11,10024
5776,Male,18-24,12,97205
5777,Male,<18,0,05667
5778,Male,35-44,12,85257
5779,Male,25-34,5,10011
5780,Male,18-24,17,92886
5781,Male,25-34,2,11106
5782,Female,35-44,0,55459
5783,Female,45-49,1,92106
5784,Male,18-24,10,56137
5785,Female,25-34,7,60607
5786,Male,25-34,6,53211
5787,Male,25-34,20,90802
5788,Male,25-34,0,92646
5789,Male,25-34,17,91107
5790,Female,35-44,0,55303
5791,Male,18-24,4,44074
5792,Male,25-34,17,43201
5793,Male,25-34,2,91602
5794,Male,35-44,17,53703
5795,Male,25-34,1,92688
5796,Female,25-34,7,10003
5797,Male,25-34,7,78757
5798,Male,35-44,0,80027
5799,Male,25-34,5,80916
5800,Male,35-44,18,90804
5801,Male,25-34,16,04103
5802,Female,25-34,0,98105
5803,Male,<18,10,01597
5804,Female,35-44,7,94306
5805,Female,25-34,0,90802
5806,Female,50-55,1,08826
5807,Male,35-44,7,01940
5808,Female,25-34,7,37206
5809,Male,25-34,7,37206
5810,Male,50-55,16,95070
5811,Male,18-24,4,60202
5812,Female,25-34,7,92120
5813,Male,25-34,7,94117
5814,Male,25-34,0,91403
5815,Male,25-34,20,90048
5816,Male,25-34,0,70119
5817,Male,25-34,17,33028
5818,Male,25-34,4,92821
5819,Male,50-55,6,70808
5820,Male,45-49,0,43615
5821,Male,25-34,15,02139
5822,Female,35-44,4,78212
5823,Male,25-34,12,02144
5824,Male,18-24,12,18052
5825,Female,25-34,4,43201
5826,Male,18-24,4,60201
5827,Male,25-34,2,55118
5828,Male,25-34,17,90048
5829,Female,25-34,4,78223
5830,Female,18-24,4,78209
5831,Male,25-34,1,92120
5832,Female,25-34,0,78240
5833,Female,35-44,0,78253
5834,Male,56+,16,92106
5835,Female,35-44,0,55406
5836,Male,25-34,0,91604
5837,Male,25-34,7,60607
5838,Female,45-49,7,02038
5839,Male,25-34,1,27106
5840,Female,<18,0,44260
5841,Female,35-44,7,10024
5842,Male,25-34,4,43201
5843,Male,35-44,1,83301
5844,Female,<18,10,02131
5845,Female,25-34,3,79411
5846,Male,45-49,16,78204
5847,Female,18-24,4,02464
5848,Male,50-55,20,20009
5849,Male,35-44,17,97124
5850,Female,25-34,7,78230
5851,Female,18-24,20,55410
5852,Female,25-34,1,94044
5853,Male,50-55,19,13903
5854,Male,45-49,7,33135
5855,Male,50-55,7,19462
5856,Female,25-34,7,78232
5857,Female,45-49,2,43229
5858,Male,25-34,4,01002
5859,Male,25-34,7,89117
5860,Female,25-34,4,91428
5861,Female,50-55,1,98499
5862,Female,25-34,9,76120
5863,Female,25-34,14,89511
5864,Female,50-55,1,28043
5865,Male,25-34,17,95926
5866,Female,25-34,6,06114
5867,Female,45-49,3,91306
5868,Male,35-44,14,85331
5869,Female,25-34,7,19103
5870,Male,25-34,14,98109
5871,Female,25-34,4,01002
5872,Male,25-34,17,61265
5873,Male,18-24,12,10021
5874,Male,25-34,4,01002
5875,Male,25-34,4,19103
5876,Male,50-55,7,30066
5877,Male,18-24,12,02138
5878,Female,25-34,0,60640
5879,Male,35-44,7,02135
5880,Male,25-34,1,08904
5881,Male,35-44,17,30303
5882,Male,35-44,7,60510
5883,Female,18-24,0,02138
5884,Male,18-24,4,20057
5885,Male,25-34,1,96930
5886,Male,25-34,20,02139
5887,Female,35-44,20,61821
5888,Male,25-34,20,64114
5889,Male,50-55,20,06033
5890,Male,35-44,20,77008
5891,Male,18-24,4,55404
5892,Male,45-49,2,10920
5893,Male,25-34,7,02139
5894,Male,35-44,0,70748
5895,Male,25-34,1,43026
5896,Male,25-34,0,60657
5897,Male,25-34,20,02152
5898,Female,18-24,0,02143
5899,Male,35-44,17,30024
5900,Male,25-34,7,60628
5901,Female,35-44,7,92075
5902,Male,50-55,16,77079
5903,Male,25-34,11,06851
5904,Female,45-49,12,954025
5905,Female,35-44,20,78006
5906,Female,18-24,4,19803
5907,Male,25-34,2,11217
5908,Male,25-34,4,19711
5909,Male,18-24,20,91330
5910,Female,45-49,20,10033
5911,Female,25-34,17,80301
5912,Male,25-34,1,77064
5913,Female,18-24,0,47901
5914,Male,35-44,2,91344
5915,Male,18-24,4,58102
5916,Male,50-55,20,48230
5917,Female,50-55,1,94550
5918,Male,25-34,12,55105
5919,Male,18-24,0,47933
5920,Female,25-34,1,05401
5921,Male,25-34,6,15146
5922,Male,56+,3,94561
5923,Male,25-34,7,05401
5924,Male,35-44,0,55417
5925,Female,25-34,0,90035-4444
5926,Female,50-55,7,65712
5927,Male,35-44,14,10003
5928,Male,45-49,1,14760
5929,Female,35-44,0,33607
5930,Female,35-44,17,78681
5931,Female,18-24,7,94111
5932,Male,18-24,14,90038
5933,Male,25-34,2,98227
5934,Male,25-34,14,77075
5935,Male,18-24,0,35115
5936,Male,18-24,4,37130
5937,Male,25-34,12,60622
5938,Male,25-34,1,35401
5939,Female,45-49,15,77040
5940,Male,50-55,12,03062
5941,Female,25-34,0,60640
5942,Male,45-49,1,01867
5943,Female,45-49,1,19806
5944,Female,18-24,10,27606
5945,Female,35-44,2,35229
5946,Female,56+,1,55406
5947,Female,45-49,16,97215
5948,Male,56+,13,12124
5949,Male,18-24,17,47901
5950,Male,25-34,4,19713
5951,Male,18-24,4,77005
5952,Female,45-49,1,78231
5953,Male,<18,10,21030
5954,Male,45-49,11,70802
5955,Female,25-34,7,34952
5956,Female,18-24,4,02142
5957,Male,18-24,20,02038
5958,Male,45-49,14,94301
5959,Female,18-24,4,14850
5960,Female,45-49,0,70460
5961,Female,45-49,0,78757
5962,Male,35-44,7,80221
5963,Male,25-34,15,02140
5964,Male,18-24,5,97202
5965,Male,25-34,17,77449
5966,Female,35-44,9,10021
5967,Male,50-55,16,73069-5429
5968,Male,56+,7,98103
5969,Male,45-49,13,77706
5970,Male,35-44,11,55438
5971,Male,35-44,7,49504
5972,Female,25-34,20,55428
5973,Male,<18,10,54701
5974,Female,25-34,1,32303
5975,Male,25-34,14,55104
5976,Female,25-34,1,26542
5977,Male,35-44,1,90012
5978,Male,35-44,1,49307
5979,Male,25-34,1,43214
5980,Male,56+,1,42503
5981,Male,35-44,7,01776
5982,Male,35-44,1,56082
5983,Male,25-34,3,29208
5984,Male,25-34,1,60657
5985,Female,18-24,4,78705-5221
5986,Female,56+,1,01060
5987,Male,25-34,16,10003
5988,Male,25-34,15,94022
5989,Female,<18,10,74114
5990,Female,25-34,20,90046
5991,Female,35-44,20,94025
5992,Female,18-24,4,21046
5993,Female,50-55,20,50010
5994,Male,35-44,1,32501
5995,Female,35-44,1,14618
5996,Female,25-34,0,87114
5997,Female,25-34,7,10016
5998,Male,18-24,4,61820
5999,Female,25-34,1,55455
6000,Male,45-49,17,30075
6001,Female,25-34,7,94117
6002,Male,50-55,0,43231
6003,Female,45-49,17,78722
6004,Female,25-34,15,28401
6005,Female,25-34,5,28401
6006,Female,<18,0,01036
6007,Male,35-44,17,80537
6008,Male,18-24,4,78705
6009,Female,25-34,12,60540
6010,Male,35-44,0,79606
6011,Male,35-44,15,80538
6012,Male,35-44,15,02871
6013,Female,25-34,20,32301
6014,Male,45-49,1,80634
6015,Female,25-34,9,80013
6016,Male,45-49,1,37209
6017,Female,35-44,7,21117
6018,Male,35-44,1,48906
6019,Male,25-34,0,10024
6020,Male,50-55,16,10023
6021,Male,25-34,12,08876
6022,Male,25-34,17,57006
6023,Male,25-34,0,43213
6024,Male,25-34,12,53705
6025,Female,25-34,1,32607
6026,Male,35-44,6,11210
6027,Male,18-24,4,20742
6028,Male,18-24,4,94133
6029,Female,25-34,1,23185
6030,Male,25-34,17,32618
6031,Female,18-24,0,45123
6032,Male,45-49,7,55108
6033,Male,50-55,13,78232
6034,Male,25-34,14,94117
6035,Female,25-34,1,78734
6036,Female,25-34,15,32603
6037,Female,45-49,1,76006
6038,Female,56+,1,14706
6039,Female,45-49,0,01060
6040,Male,25-34,6,11106
